Revenue_INR,Cost_INR,Quantity,Business_Model
3378,2533.5,6,Retail
18956,14217.0,7,Retail
2672,2004.0,4,Retail
6485,4863.75,5,Retail
942,706.5,2,Retail
5178,3883.5,6,Retail
27567,20675.25,9,Retail
9760,7320.0,10,Retail
31136,23352.0,8,Retail
5240,3930.0,8,Retail
14196,10647.0,4,Retail
8340,6255.0,5,Retail
18179,13634.25,7,Retail
6226,4669.5,2,Retail
7245,5433.75,9,Retail
12693,9519.75,3,Retail
296,222.0,1,Retail
18580,13935.0,5,Retail
11535,8651.25,5,Retail
30438,22828.5,9,Retail
994,745.5,7,Retail
4274,3205.5,1,Retail
1048,786.0,2,Retail
15906,11929.5,6,Retail
27888,20916.0,8,Retail
11700,8775.0,10,Retail
22120,16590.0,8,Retail
4066,3049.5,2,Retail
396,297.0,3,Retail
21175,15881.25,5,Retail
20328,15246.0,7,Retail
9021,6765.75,3,Retail
5457,4092.75,3,Retail
20293,15219.75,7,Retail
13548,10161.0,6,Retail
10644,7983.0,3,Retail
9224,6918.0,4,Retail
15680,11760.0,8,Retail
2562,1921.5,3,Retail
9174,6880.5,6,Retail
220,165.0,4,Retail
14436,10827.0,6,Retail
7544,5658.0,2,Retail
32656,24492.0,8,Retail
35960,26970.0,10,Retail
323,242.25,1,Retail
4026,3019.5,1,Retail
3807,2855.25,3,Retail
7160,5370.0,2,Retail
6000,4500.0,6,Retail
12040,9030.0,4,Retail
44928,33696.0,9,Retail
3275,2456.25,5,Retail
3182,2386.5,1,Retail
31311,23483.25,9,Retail
8964,6723.0,6,Retail
3802,2851.5,1,Retail
11004,8253.0,6,Retail
4637,3477.75,1,Retail
3716,2787.0,2,Retail
8394,6295.5,6,Retail
17260,12945.0,5,Retail
18560,13920.0,5,Retail
1395,1046.25,3,Retail
10832,8124.0,8,Retail
15476,11607.0,4,Retail
7526,5644.5,2,Retail
3460,2595.0,4,Retail
1588,1191.0,4,Retail
9380,7035.0,10,Retail
5090,3817.5,10,Retail
3331,2498.25,1,Retail
4546,3409.5,2,Retail
4008,3006.0,1,Retail
2888,2166.0,2,Retail
2199,1649.25,3,Retail
9880,7410.0,8,Retail
21742,16306.5,7,Retail
8322,6241.5,2,Retail
15080,11310.0,10,Retail
26222,19666.5,7,Retail
1424,1068.0,8,Retail
14841,11130.75,3,Retail
9732,7299.0,2,Retail
11196,8397.0,3,Retail
41157,30867.75,9,Retail
2123,1592.25,1,Retail
8268,6201.0,4,Retail
610,457.5,10,Retail
8361,6270.75,3,Retail
10865,8148.75,5,Retail
4902,3676.5,3,Retail
25560,19170.0,6,Retail
7208,5406.0,4,Retail
10096,7572.0,4,Retail
42462,31846.5,9,Retail
4236,3177.0,1,Retail
7560,5670.0,10,Retail
20445,15333.75,5,Retail
19488,14616.0,4,Retail
5142,3856.5,3,Retail
26540,19905.0,10,Retail
12844,9633.0,4,Retail
22736,17052.0,8,Retail
34488,25866.0,9,Retail
8772,6579.0,6,Retail
21897,16422.75,9,Retail
13932,10449.0,6,Retail
47130,35347.5,10,Retail
31605,23703.75,7,Retail
2949,2211.75,1,Retail
10830,8122.5,10,Retail
2585,1938.75,5,Retail
3603,2702.25,3,Retail
1236,927.0,3,Retail
9430,7072.5,5,Retail
1037,777.75,1,Retail
19496,14622.0,4,Retail
3310,2482.5,1,Retail
11808,8856.0,9,Retail
20972,15729.0,7,Retail
30375,22781.25,9,Retail
34530,25897.5,10,Retail
3864,2898.0,3,Retail
10675,8006.25,7,Retail
9354,7015.5,6,Retail
6404,4803.0,4,Retail
17016,12762.0,4,Retail
38970,29227.5,9,Retail
18084,13563.0,6,Retail
503,377.25,1,Retail
14084,10563.0,7,Retail
14682,11011.5,6,Retail
15165,11373.75,9,Retail
396,297.0,2,Retail
12996,9747.0,3,Retail
43974,32980.5,9,Retail
465,348.75,3,Retail
47660,35745.0,10,Retail
39321,29490.75,9,Retail
11172,8379.0,4,Retail
16254,12190.5,9,Retail
21978,16483.5,9,Retail
39366,29524.5,9,Retail
19516,14637.0,4,Retail
9820,7365.0,4,Retail
19200,14400.0,8,Retail
3866,2899.5,1,Retail
6736,5052.0,2,Retail
21665,16248.75,7,Retail
15980,11985.0,5,Retail
2664,1998.0,1,Retail
3534,2650.5,3,Retail
13765,10323.75,5,Retail
21618,16213.5,6,Retail
9786,7339.5,2,Retail
10284,7713.0,3,Retail
1800,1350.0,9,Retail
37710,28282.5,10,Retail
6364,4773.0,2,Retail
23508,17631.0,6,Retail
15008,11256.0,8,Retail
17880,13410.0,10,Retail
16956,12717.0,6,Retail
19180,14385.0,7,Retail
31563,23672.25,9,Retail
2464,1848.0,1,Retail
3036,2277.0,3,Retail
10578,7933.5,6,Retail
5526,4144.5,6,Retail
21220,15915.0,5,Retail
6968,5226.0,8,Retail
16660,12495.0,5,Retail
5220,3915.0,3,Retail
9274,6955.5,2,Retail
14965,11223.75,5,Retail
7112,5334.0,4,Retail
10374,7780.5,3,Retail
28420,21315.0,7,Retail
4270,3202.5,1,Retail
7658,5743.5,7,Retail
34029,25521.75,9,Retail
2835,2126.25,7,Retail
34680,26010.0,8,Retail
1989,1491.75,1,Retail
22816,17112.0,8,Retail
10089,7566.75,3,Retail
17536,13152.0,8,Retail
40410,30307.5,10,Retail
11754,8815.5,9,Retail
6198,4648.5,6,Retail
11656,8742.0,4,Retail
7220,5415.0,10,Retail
4260,3195.0,1,Retail
37650,28237.5,10,Retail
2292,1719.0,6,Retail
19168,14376.0,8,Retail
5035,3776.25,5,Retail
16866,12649.5,9,Retail
7458,5593.5,6,Retail
34460,25845.0,10,Retail
7758,5818.5,2,Retail
8418,6313.5,3,Retail
1665,1248.75,3,Retail
5634,4225.5,3,Retail
6267,4700.25,3,Retail
1490,1117.5,1,Retail
14448,10836.0,3,Retail
10170,7627.5,5,Retail
13575,10181.25,3,Retail
31304,23478.0,7,Retail
1644,1233.0,4,Retail
4428,3321.0,3,Retail
1484,1113.0,7,Retail
34480,25860.0,10,Retail
25630,19222.5,10,Retail
14007,10505.25,7,Retail
17003,12752.25,7,Retail
29970,22477.5,9,Retail
27536,20652.0,8,Retail
16602,12451.5,6,Retail
12920,9690.0,8,Retail
20685,15513.75,5,Retail
15104,11328.0,8,Retail
19180,14385.0,7,Retail
13692,10269.0,6,Retail
7840,5880.0,8,Retail
3220,2415.0,4,Retail
13445,10083.75,5,Retail
6600,4950.0,10,Retail
5792,4344.0,2,Retail
12495,9371.25,7,Retail
12784,9588.0,8,Retail
23570,17677.5,5,Retail
6966,5224.5,9,Retail
7281,5460.75,3,Retail
1239,929.25,1,Retail
20264,15198.0,8,Retail
2052,1539.0,3,Retail
6699,5024.25,3,Retail
38672,29004.0,8,Retail
1802,1351.5,1,Retail
13365,10023.75,9,Retail
8176,6132.0,8,Retail
12510,9382.5,5,Retail
2665,1998.75,1,Retail
3582,2686.5,9,Retail
8451,6338.25,3,Retail
11465,8598.75,5,Retail
1085,813.75,5,Retail
213,159.75,1,Retail
5000,3750.0,2,Retail
16898,12673.5,7,Retail
5544,4158.0,3,Retail
14496,10872.0,4,Retail
4140,3105.0,6,Retail
18135,13601.25,5,Retail
4425,3318.75,1,Retail
18440,13830.0,4,Retail
19912,14934.0,8,Retail
14972,11229.0,4,Retail
11796,8847.0,3,Retail
11944,8958.0,4,Retail
3264,2448.0,4,Retail
4960,3720.0,8,Retail
36216,27162.0,8,Retail
3400,2550.0,2,Retail
400,300.0,8,Retail
24423,18317.25,7,Retail
8934,6700.5,6,Retail
18505,13878.75,5,Retail
876,657.0,1,Retail
30394,22795.5,7,Retail
11721,8790.75,3,Retail
17424,13068.0,4,Retail
9784,7338.0,2,Retail
20995,15746.25,5,Retail
11488,8616.0,4,Retail
4848,3636.0,6,Retail
34041,25530.75,7,Retail
8253,6189.75,7,Retail
18648,13986.0,4,Retail
2660,1995.0,4,Retail
33112,24834.0,8,Retail
2040,1530.0,5,Retail
1218,913.5,6,Retail
9192,6894.0,3,Retail
12864,9648.0,4,Retail
3536,2652.0,8,Retail
30653,22989.75,7,Retail
1509,1131.75,1,Retail
20915,15686.25,5,Retail
6704,5028.0,8,Retail
14560,10920.0,4,Retail
33285,24963.75,7,Retail
1146,859.5,3,Retail
675,506.25,5,Retail
7698,5773.5,2,Retail
25728,19296.0,8,Retail
4092,3069.0,1,Retail
12720,9540.0,10,Retail
746,559.5,1,Retail
484,363.0,1,Retail
72,54.0,1,Retail
3710,2782.5,7,Retail
2477,1857.75,1,Retail
25112,18834.0,8,Retail
10503,7877.25,9,Retail
43056,32292.0,9,Retail
1278,958.5,6,Retail
13750,10312.5,5,Retail
32081,24060.75,7,Retail
1864,1398.0,8,Retail
34170,25627.5,10,Retail
15484,11613.0,4,Retail
900,675.0,4,Retail
1021,765.75,1,Retail
4845,3633.75,5,Retail
9315,6986.25,9,Retail
7858,5893.5,2,Retail
5102,3826.5,2,Retail
29280,21960.0,10,Retail
4634,3475.5,7,Retail
29488,22116.0,8,Retail
26845,20133.75,7,Retail
42790,32092.5,10,Retail
2068,1551.0,2,Retail
4205,3153.75,5,Retail
26022,19516.5,6,Retail
22740,17055.0,6,Retail
15972,11979.0,6,Retail
3632,2724.0,2,Retail
23345,17508.75,5,Retail
33640,25230.0,10,Retail
8958,6718.5,2,Retail
5301,3975.75,3,Retail
31024,23268.0,7,Retail
2908,2181.0,2,Retail
2772,2079.0,1,Retail
12789,9591.75,7,Retail
4452,3339.0,6,Retail
14700,11025.0,5,Retail
16880,12660.0,10,Retail
11604,8703.0,3,Retail
39168,29376.0,9,Retail
18864,14148.0,4,Retail
4255,3191.25,5,Retail
10365,7773.75,5,Retail
8156,6117.0,4,Retail
1496,1122.0,8,Retail
8344,6258.0,8,Retail
5526,4144.5,9,Retail
41750,31312.5,10,Retail
5877,4407.75,3,Retail
4886,3664.5,1,Retail
2100,1575.0,10,Retail
37305,27978.75,9,Retail
11349,8511.75,3,Retail
13260,9945.0,10,Retail
3800,2850.0,10,Retail
7564,5673.0,4,Retail
40572,30429.0,9,Retail
18060,13545.0,5,Retail
6486,4864.5,6,Retail
11784,8838.0,6,Retail
31624,23718.0,8,Retail
38072,28554.0,8,Retail
11979,8984.25,9,Retail
4634,3475.5,1,Retail
2075,1556.25,1,Retail
13744,10308.0,8,Retail
7536,5652.0,6,Retail
38034,28525.5,9,Retail
20200,15150.0,8,Retail
11136,8352.0,6,Retail
8536,6402.0,8,Retail
14660,10995.0,10,Retail
36210,27157.5,10,Retail
36585,27438.75,9,Retail
12864,9648.0,4,Retail
16745,12558.75,5,Retail
11550,8662.5,5,Retail
33310,24982.5,10,Retail
13340,10005.0,4,Retail
32508,24381.0,7,Retail
2712,2034.0,6,Retail
7084,5313.0,7,Retail
5484,4113.0,4,Retail
27440,20580.0,7,Retail
16902,12676.5,9,Retail
14042,10531.5,7,Retail
38510,28882.5,10,Retail
28020,21015.0,10,Retail
26624,19968.0,8,Retail
1422,1066.5,3,Retail
5988,4491.0,3,Retail
29160,21870.0,8,Retail
14668,11001.0,4,Retail
2110,1582.5,2,Retail
13692,10269.0,6,Retail
9300,6975.0,10,Retail
33408,25056.0,8,Retail
1007,755.25,1,Retail
2876,2157.0,4,Retail
21375,16031.25,9,Retail
2662,1996.5,2,Retail
5322,3991.5,3,Retail
20007,15005.25,9,Retail
2257,1692.75,1,Retail
13086,9814.5,6,Retail
7596,5697.0,2,Retail
12612,9459.0,6,Retail
21303,15977.25,9,Retail
6950,5212.5,5,Retail
9800,7350.0,10,Retail
20489,15366.75,7,Retail
12215,9161.25,7,Retail
7930,5947.5,10,Retail
12170,9127.5,10,Retail
25176,18882.0,6,Retail
8320,6240.0,4,Retail
5214,3910.5,6,Retail
1990,1492.5,5,Retail
3703,2777.25,1,Retail
7432,5574.0,8,Retail
6580,4935.0,7,Retail
4122,3091.5,2,Retail
2294,1720.5,2,Retail
2397,1797.75,3,Retail
12033,9024.75,7,Retail
15715,11786.25,5,Retail
8384,6288.0,8,Retail
21790,16342.5,10,Retail
20616,15462.0,8,Retail
44640,33480.0,9,Retail
26376,19782.0,7,Retail
21259,15944.25,7,Retail
21936,16452.0,8,Retail
12808,9606.0,8,Retail
1445,1083.75,1,Retail
10424,7818.0,4,Retail
24210,18157.5,9,Retail
685,513.75,5,Retail
21688,16266.0,8,Retail
29178,21883.5,9,Retail
5924,4443.0,2,Retail
16968,12726.0,6,Retail
4719,3539.25,3,Retail
7110,5332.5,3,Retail
486,364.5,6,Retail
19266,14449.5,6,Retail
22315,16736.25,5,Retail
33165,24873.75,9,Retail
29696,22272.0,8,Retail
5352,4014.0,8,Retail
20945,15708.75,5,Retail
14360,10770.0,10,Retail
4720,3540.0,5,Retail
36592,27444.0,8,Retail
13620,10215.0,6,Retail
6237,4677.75,9,Retail
16100,12075.0,5,Retail
5326,3994.5,2,Retail
31318,23488.5,7,Retail
6030,4522.5,9,Retail
14277,10707.75,3,Retail
18018,13513.5,6,Retail
2618,1963.5,1,Retail
18292,13719.0,4,Retail
20196,15147.0,9,Retail
7968,5976.0,2,Retail
8444,6333.0,2,Retail
13266,9949.5,9,Retail
40446,30334.5,9,Retail
13050,9787.5,10,Retail
4633,3474.75,1,Retail
21344,16008.0,8,Retail
4951,3713.25,1,Retail
11346,8509.5,3,Retail
4662,3496.5,9,Retail
4914,3685.5,3,Retail
1050,787.5,1,Retail
14409,10806.75,9,Retail
6528,4896.0,3,Retail
1068,801.0,6,Retail
6954,5215.5,2,Retail
9450,7087.5,9,Retail
24232,18174.0,8,Retail
5278,3958.5,2,Retail
8748,6561.0,6,Retail
14928,11196.0,3,Retail
43056,32292.0,9,Retail
15944,11958.0,4,Retail
28530,21397.5,10,Retail
37860,28395.0,10,Retail
12750,9562.5,6,Retail
1572,1179.0,4,Retail
1126,844.5,1,Retail
690,517.5,1,Retail
6076,4557.0,2,Retail
12530,9397.5,7,Retail
1400,1050.0,4,Retail
3848,2886.0,2,Retail
8120,6090.0,4,Retail
12462,9346.5,6,Retail
35016,26262.0,8,Retail
8176,6132.0,8,Retail
837,627.75,9,Retail
47390,35542.5,10,Retail
39258,29443.5,9,Retail
5776,4332.0,8,Retail
11106,8329.5,9,Retail
2686,2014.5,1,Retail
10888,8166.0,4,Retail
9432,7074.0,4,Retail
12220,9165.0,10,Retail
23758,17818.5,7,Retail
15120,11340.0,10,Retail
2204,1653.0,4,Retail
15040,11280.0,4,Retail
16344,12258.0,6,Retail
1617,1212.75,3,Retail
2912,2184.0,7,Retail
32550,24412.5,10,Retail
18460,13845.0,4,Retail
37953,28464.75,9,Retail
43560,32670.0,10,Retail
11922,8941.5,3,Retail
15616,11712.0,8,Retail
16176,12132.0,8,Retail
9912,7434.0,2,Retail
24700,18525.0,5,Retail
10476,7857.0,4,Retail
4270,3202.5,10,Retail
15252,11439.0,4,Retail
16640,12480.0,4,Retail
23736,17802.0,8,Retail
8635,6476.25,5,Retail
6902,5176.5,2,Retail
21280,15960.0,7,Retail
1086,814.5,2,Retail
8646,6484.5,3,Retail
2547,1910.25,3,Retail
29225,21918.75,7,Retail
7326,5494.5,9,Retail
11692,8769.0,4,Retail
23905,17928.75,5,Retail
12370,9277.5,5,Retail
17220,12915.0,5,Retail
6834,5125.5,2,Retail
3667,2750.25,1,Retail
9888,7416.0,2,Retail
22072,16554.0,8,Retail
30982,23236.5,7,Retail
9380,7035.0,4,Retail
16866,12649.5,6,Retail
19830,14872.5,6,Retail
20432,15324.0,8,Retail
11300,8475.0,10,Retail
24120,18090.0,6,Retail
7590,5692.5,5,Retail
43677,32757.75,9,Retail
12550,9412.5,5,Retail
37592,28194.0,8,Retail
31131,23348.25,9,Retail
23510,17632.5,5,Retail
1504,1128.0,1,Retail
12166,9124.5,7,Retail
21555,16166.25,9,Retail
3290,2467.5,5,Retail
4584,3438.0,3,Retail
27279,20459.25,9,Retail
11550,8662.5,5,Retail
4086,3064.5,2,Retail
33130,24847.5,10,Retail
29169,21876.75,9,Retail
23328,17496.0,9,Retail
27414,20560.5,9,Retail
3217,2412.75,1,Retail
37040,27780.0,10,Retail
24464,18348.0,8,Retail
10132,7599.0,4,Retail
7896,5922.0,6,Retail
14690,11017.5,5,Retail
860,645.0,2,Retail
37296,27972.0,9,Retail
44400,33300.0,10,Retail
7188,5391.0,2,Retail
6612,4959.0,6,Retail
33777,25332.75,9,Retail
7217,5412.75,7,Retail
10998,8248.5,6,Retail
21035,15776.25,5,Retail
12844,9633.0,4,Retail
22455,16841.25,5,Retail
20118,15088.5,6,Retail
1768,1326.0,1,Retail
29704,22278.0,8,Retail
2435,1826.25,5,Retail
7896,5922.0,6,Retail
9880,7410.0,8,Retail
10540,7905.0,4,Retail
1558,1168.5,1,Retail
472,354.0,4,Retail
6722,5041.5,2,Retail
3041,2280.75,1,Retail
3996,2997.0,4,Retail
467,350.25,1,Retail
7596,5697.0,9,Retail
21791,16343.25,7,Retail
876,657.0,4,Retail
12474,9355.5,6,Retail
38336,28752.0,8,Retail
33117,24837.75,7,Retail
39720,29790.0,8,Retail
11358,8518.5,9,Retail
21000,15750.0,5,Retail
3609,2706.75,9,Retail
24424,18318.0,8,Retail
33614,25210.5,7,Retail
43443,32582.25,9,Retail
8872,6654.0,4,Retail
3728,2796.0,4,Retail
23086,17314.5,7,Retail
20820,15615.0,5,Retail
21975,16481.25,5,Retail
8334,6250.5,9,Retail
3259,2444.25,1,Retail
5078,3808.5,2,Retail
2032,1524.0,1,Retail
2688,2016.0,4,Retail
16860,12645.0,5,Retail
18515,13886.25,5,Retail
13552,10164.0,8,Retail
4530,3397.5,3,Retail
6724,5043.0,2,Retail
23365,17523.75,5,Retail
5430,4072.5,6,Retail
17876,13407.0,4,Retail
1112,834.0,1,Retail
9408,7056.0,4,Retail
18068,13551.0,4,Retail
11336,8502.0,8,Retail
3954,2965.5,3,Retail
1560,1170.0,6,Retail
7462,5596.5,2,Retail
20412,15309.0,9,Retail
13685,10263.75,7,Retail
14550,10912.5,10,Retail
6507,4880.25,9,Retail
2065,1548.75,5,Retail
2689,2016.75,1,Retail
7110,5332.5,5,Retail
4716,3537.0,4,Retail
25425,19068.75,9,Retail
29634,22225.5,6,Retail
25731,19298.25,9,Retail
5304,3978.0,3,Retail
3475,2606.25,5,Retail
8697,6522.75,3,Retail
23094,17320.5,6,Retail
25476,19107.0,6,Retail
25908,19431.0,6,Retail
15453,11589.75,9,Retail
36480,27360.0,8,Retail
44110,33082.5,10,Retail
8036,6027.0,7,Retail
26082,19561.5,7,Retail
43890,32917.5,10,Retail
7386,5539.5,6,Retail
19901,14925.75,7,Retail
4490,3367.5,10,Retail
3930,2947.5,6,Retail
1720,1290.0,1,Retail
24222,18166.5,6,Retail
10230,7672.5,3,Retail
4458,3343.5,6,Retail
8920,6690.0,10,Retail
2790,2092.5,10,Retail
29568,22176.0,7,Retail
444,333.0,1,Retail
18772,14079.0,4,Retail
4822,3616.5,2,Retail
19014,14260.5,6,Retail
4094,3070.5,1,Retail
2149,1611.75,7,Retail
6014,4510.5,2,Retail
3901,2925.75,1,Retail
23970,17977.5,5,Retail
29100,21825.0,6,Retail
4356,3267.0,3,Retail
4038,3028.5,2,Retail
6006,4504.5,7,Retail
3464,2598.0,8,Retail
1616,1212.0,2,Retail
1537,1152.75,1,Retail
1232,924.0,4,Retail
42165,31623.75,9,Retail
1502,1126.5,2,Retail
5715,4286.25,5,Retail
28494,21370.5,9,Retail
3746,2809.5,2,Retail
11053,8289.75,7,Retail
12080,9060.0,5,Retail
27993,20994.75,7,Retail
9646,7234.5,2,Retail
39776,29832.0,8,Retail
32770,24577.5,10,Retail
358,268.5,1,Retail
40800,30600.0,10,Retail
7536,5652.0,2,Retail
16408,12306.0,7,Retail
27377,20532.75,7,Retail
1860,1395.0,3,Retail
2851,2138.25,1,Retail
10056,7542.0,6,Retail
18780,14085.0,10,Retail
976,732.0,2,Retail
11130,8347.5,5,Retail
21130,15847.5,10,Retail
3412,2559.0,4,Retail
10206,7654.5,3,Retail
23044,17283.0,7,Retail
10560,7920.0,5,Retail
11982,8986.5,3,Retail
1348,1011.0,2,Retail
10980,8235.0,3,Retail
10350,7762.5,6,Retail
510,382.5,3,Retail
26873,20154.75,7,Retail
22160,16620.0,8,Retail
33299,24974.25,7,Retail
43686,32764.5,9,Retail
4673,3504.75,1,Retail
2271,1703.25,1,Retail
16569,12426.75,9,Retail
8442,6331.5,7,Retail
8406,6304.5,3,Retail
9834,7375.5,2,Retail
17960,13470.0,5,Retail
4208,3156.0,1,Retail
1471,1103.25,1,Retail
22162,16621.5,7,Retail
4810,3607.5,10,Retail
26100,19575.0,9,Retail
30784,23088.0,8,Retail
16295,12221.25,5,Retail
21222,15916.5,6,Retail
13013,9759.75,7,Retail
11280,8460.0,5,Retail
6906,5179.5,2,Retail
23960,17970.0,8,Retail
319,239.25,1,Retail
19648,14736.0,4,Retail
7518,5638.5,7,Retail
1738,1303.5,1,Retail
17700,13275.0,6,Retail
3527,2645.25,1,Retail
29176,21882.0,8,Retail
2544,1908.0,8,Retail
3432,2574.0,3,Retail
16088,12066.0,4,Retail
10136,7602.0,8,Retail
1041,780.75,1,Retail
11632,8724.0,8,Retail
34696,26022.0,8,Retail
16428,12321.0,6,Retail
7770,5827.5,3,Retail
15152,11364.0,4,Retail
13332,9999.0,4,Retail
7074,5305.5,6,Retail
24227,18170.25,7,Retail
4221,3165.75,1,Retail
24035,18026.25,5,Retail
5710,4282.5,5,Retail
28098,21073.5,7,Retail
720,540.0,1,Retail
2218,1663.5,2,Retail
980,735.0,10,Retail
34629,25971.75,7,Retail
4529,3396.75,1,Retail
23037,17277.75,7,Retail
7479,5609.25,9,Retail
2690,2017.5,5,Retail
2638,1978.5,2,Retail
14796,11097.0,3,Retail
13454,10090.5,7,Retail
33750,25312.5,10,Retail
15308,11481.0,4,Retail
24650,18487.5,10,Retail
9387,7040.25,3,Retail
11205,8403.75,9,Retail
35397,26547.75,9,Retail
6678,5008.5,2,Retail
7887,5915.25,3,Retail
19632,14724.0,8,Retail
7035,5276.25,3,Retail
27160,20370.0,10,Retail
946,709.5,1,Retail
2659,1994.25,1,Retail
1219,914.25,1,Retail
4851,3638.25,1,Retail
2200,1650.0,8,Retail
2567,1925.25,1,Retail
27352,20514.0,8,Retail
23435,17576.25,5,Retail
30768,23076.0,8,Retail
13311,9983.25,9,Retail
45360,34020.0,10,Retail
225,168.75,1,Retail
28974,21730.5,6,Retail
1420,1065.0,5,Retail
36384,27288.0,8,Retail
14634,10975.5,3,Retail
29390,22042.5,10,Retail
11163,8372.25,3,Retail
6588,4941.0,3,Retail
9966,7474.5,3,Retail
1960,1470.0,7,Retail
38960,29220.0,10,Retail
42600,31950.0,10,Retail
16230,12172.5,5,Retail
16050,12037.5,10,Retail
14665,10998.75,5,Retail
5826,4369.5,6,Retail
4374,3280.5,6,Retail
4695,3521.25,1,Retail
31017,23262.75,7,Retail
8710,6532.5,2,Retail
6978,5233.5,6,Retail
9976,7482.0,2,Retail
17880,13410.0,4,Retail
24485,18363.75,5,Retail
17706,13279.5,6,Retail
6028,4521.0,2,Retail
29932,22449.0,7,Retail
7048,5286.0,8,Retail
4136,3102.0,2,Retail
18858,14143.5,6,Retail
2662,1996.5,1,Retail
4957,3717.75,1,Retail
18693,14019.75,9,Retail
19179,14384.25,9,Retail
9658,7243.5,2,Retail
21973,16479.75,7,Retail
849,636.75,3,Retail
19160,14370.0,4,Retail
46130,34597.5,10,Retail
19888,14916.0,8,Retail
4177,3132.75,1,Retail
44460,33345.0,10,Retail
7752,5814.0,4,Retail
48670,36502.5,10,Retail
15216,11412.0,4,Retail
24731,18548.25,7,Retail
23200,17400.0,5,Retail
6052,4539.0,4,Retail
33782,25336.5,7,Retail
4446,3334.5,3,Retail
38240,28680.0,8,Retail
18652,13989.0,4,Retail
32578,24433.5,7,Retail
28782,21586.5,9,Retail
31455,23591.25,9,Retail
298,223.5,2,Retail
4668,3501.0,1,Retail
20070,15052.5,6,Retail
1224,918.0,8,Retail
22860,17145.0,9,Retail
53,39.75,1,Retail
3567,2675.25,1,Retail
44650,33487.5,10,Retail
7045,5283.75,5,Retail
7426,5569.5,2,Retail
15080,11310.0,5,Retail
11690,8767.5,5,Retail
1251,938.25,1,Retail
14589,10941.75,3,Retail
35496,26622.0,9,Retail
4204,3153.0,1,Retail
5976,4482.0,3,Retail
23110,17332.5,5,Retail
8652,6489.0,2,Retail
3887,2915.25,1,Retail
34000,25500.0,10,Retail
8956,6717.0,4,Retail
10300,7725.0,5,Retail
948,711.0,3,Retail
6330,4747.5,3,Retail
27055,20291.25,7,Retail
10040,7530.0,10,Retail
28248,21186.0,6,Retail
13080,9810.0,10,Retail
8948,6711.0,2,Retail
306,229.5,3,Retail
2056,1542.0,8,Retail
39840,29880.0,8,Retail
8102,6076.5,2,Retail
10196,7647.0,4,Retail
23604,17703.0,7,Retail
16786,12589.5,7,Retail
2337,1752.75,3,Retail
468,351.0,6,Retail
6426,4819.5,3,Retail
16284,12213.0,4,Retail
4648,3486.0,7,Retail
22664,16998.0,8,Retail
35320,26490.0,8,Retail
1316,987.0,7,Retail
14090,10567.5,10,Retail
36657,27492.75,9,Retail
1360,1020.0,2,Retail
17595,13196.25,9,Retail
31840,23880.0,10,Retail
33404,25053.0,7,Retail
1092,819.0,1,Retail
33145,24858.75,7,Retail
9359,7019.25,7,Retail
19976,14982.0,8,Retail
20424,15318.0,8,Retail
7534,5650.5,2,Retail
43380,32535.0,9,Retail
13005,9753.75,5,Retail
11700,8775.0,6,Retail
14352,10764.0,6,Retail
10640,7980.0,8,Retail
25280,18960.0,8,Retail
19820,14865.0,10,Retail
652,489.0,2,Retail
20601,15450.75,9,Retail
16497,12372.75,9,Retail
7056,5292.0,9,Retail
7065,5298.75,9,Retail
16340,12255.0,10,Retail
34550,25912.5,10,Retail
10158,7618.5,6,Retail
20970,15727.5,6,Retail
16230,12172.5,10,Retail
15490,11617.5,10,Retail
2030,1522.5,5,Retail
35112,26334.0,8,Retail
7584,5688.0,2,Retail
1507,1130.25,1,Retail
4758,3568.5,2,Retail
13135,9851.25,5,Retail
12186,9139.5,6,Retail
11025,8268.75,3,Retail
8946,6709.5,6,Retail
1617,1212.75,1,Retail
14750,11062.5,10,Retail
4456,3342.0,2,Retail
11352,8514.0,8,Retail
16365,12273.75,5,Retail
5684,4263.0,2,Retail
24462,18346.5,9,Retail
2976,2232.0,8,Retail
18600,13950.0,6,Retail
25256,18942.0,7,Retail
13671,10253.25,9,Retail
18680,14010.0,8,Retail
3384,2538.0,4,Retail
314,235.5,2,Retail
4424,3318.0,7,Retail
8928,6696.0,2,Retail
40940,30705.0,10,Retail
4649,3486.75,1,Retail
14805,11103.75,3,Retail
7186,5389.5,2,Retail
6384,4788.0,3,Retail
2866,2149.5,2,Retail
14013,10509.75,3,Retail
8724,6543.0,3,Retail
312,234.0,6,Retail
8094,6070.5,6,Retail
4632,3474.0,6,Retail
16686,12514.5,6,Retail
10809,8106.75,3,Retail
21035,15776.25,5,Retail
28760,21570.0,8,Retail
12306,9229.5,6,Retail
15876,11907.0,7,Retail
24265,18198.75,5,Retail
24552,18414.0,6,Retail
6936,5202.0,3,Retail
3293,2469.75,1,Retail
14742,11056.5,9,Retail
3345,2508.75,5,Retail
2653,1989.75,1,Retail
33845,25383.75,7,Retail
10422,7816.5,6,Retail
4635,3476.25,1,Retail
23850,17887.5,10,Retail
4296,3222.0,1,Retail
43227,32420.25,9,Retail
29496,22122.0,8,Retail
18972,14229.0,9,Retail
2860,2145.0,2,Retail
1995,1496.25,3,Retail
37970,28477.5,10,Retail
25614,19210.5,9,Retail
987,740.25,1,Retail
12272,9204.0,8,Retail
19592,14694.0,8,Retail
31962,23971.5,7,Retail
32808,24606.0,8,Retail
1911,1433.25,1,Retail
